id_tweet,texto_tweet,texto_limpo,cluster,tsne_x,tsne_y
1969460467119608308,n ironicamente hj em dia eu n to perfeita ainda tenho depressao e tal mas nada se compara ao vazio q eu sentia dos 12-15 genuinamente se eu sobrevivi aquela época acho q eu sobrevivo o apocalipse https://t.co/2bSwH4NkQ4,ironicamente dia perfeita ainda depressao tal nada compara vazio sentia genuinamente sobrevivi época acho sobrevivo apocalipse,1,-0.18508092,25.383074
1969460552784125973,é de família se apaixonar por um mano de cabelo branco e depois ele morrer e deixar o namorado de cabelo preto em depressão eterna https://t.co/CzgUuXJLaq,família apaixonar mano cabelo branco morrer deixar namorado cabelo preto depressão eterna,1,-11.448562,4.1315746
1969460599680553334,@imarcash Depressão pós show pior ainda que o RIR pq no RIR sabíamos que com certeza ela voltaria no ano seguinte,depressão pós show pior ainda rir rir sabíamos certeza voltaria ano seguinte,1,-8.0175495,30.89124
1969460602830491729,ansiedade e depressão https://t.co/CkmDKPjK16,ansiedade depressão,1,11.644086,18.081127
1969460684569137229,Minha depressão ta atacadissima,depressão atacadissima,1,14.261577,20.973053
1969460718928908379,semana que vem mt provavelmente farei o meu primeiro atendimento na clínica escola e tô me acabando em angústia ansiedade e depressão,semana vem provavelmente farei primeiro atendimento clínica escola acabando angústia ansiedade depressão,1,11.763135,17.273027
1969460853071131072,"@Kiramyssu 😭😭😭😭😭
como entrar em depressão em 3 segundos",entrar depressão segundos,1,13.852333,19.730864
1973542497386479706,ai eu quero morrer,quero morrer,3,-16.923046,8.662016
1969460995463565758,nos pessoas depressivas q n sabemos quem somos sem a depressao,pessoas depressivas sabemos depressao,1,-0.11833806,29.712704
1969461176649072875,"@fruityflux eu moro em um apartamento, tenho depressão e tudo é completamente desorganizado, eu jurava que minha casa seria linda e sempre limpinha, não é",moro apartamento depressão tudo completamente desorganizado jurava casa linda sempre limpinha,1,17.59577,22.458975
1969461184278442119,@guilherme_mslv @_5lrrt @Dc_da_depressao Vamos esperar é o começo acho que ele deve evoluir mas atualmente tá mais pra super boy se bem que o super boy de smallvile não é bobão assim,vamos esperar começo acho deve evoluir atualmente pra super boy bem super boy smallvile bobão assim,1,5.6917677,25.109795
1969461273860448262,A única coisa boa  sobre a depressão q esses dois idiotas me causaram foi q eu perdi 4kg e agr me sinto mais gostosa ainda  💅🙏,única coisa boa sobre depressão dois idiotas causaram perdi agr sinto gostosa ainda,1,13.02988,17.269253
1969461357998170375,"Não existe depressão com f5ve

https://t.co/OElTX5yt37",existe depressão fve,1,15.506326,24.329466
1969461368261689628,@imarcash A depressão pós show é real,depressão pós show real,1,-8.130283,30.435463
1969461403695054965,com a depressão pós término https://t.co/KY7QbuuDNT,depressão pós término,1,-8.252954,29.97635
1969461447206875164,@calil_bfr @br_zum @Dc_da_depressao Qual série?,série,1,27.778248,5.0526896
1969461588387119198,do que adianta ser uma grande gostosa da bunda grande da voz gostosa se isso não resolve meus problemas e não tira minha depressão ?????????? 🥺,adianta grande gostosa bunda grande voz gostosa resolve problemas tira depressão,1,29.149128,1.2992864
1969461754942881806,gente vou deixar vcs em depressão com um video que descobri a existência hoje https://t.co/VASSo3bLEL,gente vou deixar vcs depressão video descobri existência hoje,1,8.42439,17.045633
1969461852309422333,to em completa depressão e ele falou que vai me levar pra comprar coisas que me deixe feliz,completa depressão falou vai levar pra comprar coisas deixe feliz,1,4.4693427,6.433717
1969461935482524055,@gregorykesseyy Você poderia pegar depressão de novo e se ⚰️ dessa vez,poderia pegar depressão novo dessa vez,1,14.816294,26.844923
1969461964905521413,"Minha depressão em setembro é por falta de um pratão/quentinha de Caruaru assim, completinho https://t.co/gdLFDu00Ti",depressão setembro falta pratãoquentinha caruaru assim completinho,1,15.24901,19.489809
1969462116995264891,Estou extremamente depressão e coisas pra baixo,extremamente depressão coisas pra baixo,1,30.80519,9.635731
1969462131897573514,LEMBREI A SENHA DA CONTA ADEUS DEPRESSAO,lembrei senha conta adeus depressao,1,-0.047831997,30.229443
1969462194715681071,"@macedomj2024 @_5lrrt @Dc_da_depressao É só o começo dps ele vai virar aql Superman que todos temem até o próprio darkseid e o líder que todos esperam que ele seja,quando vir o superboy até lá acredito que o Clark já esteja amadurecido e fale com o Conner de atitudes e tals",começo dps vai virar aql superman todos temem próprio darkseid líder todos esperam sejaquando vir superboy acredito clark amadurecido fale conner atitudes tals,1,5.5793467,11.058303
1969462260663009668,@madeinbajor Aí agora vc entra em depressão de novo pq ta atrasada,agora entra depressão novo atrasada,1,13.351467,23.014225
1969462283932749998,"Ainda bem que o Victor não tem depressão, imagina ele se mata que loucura",ainda bem victor depressão imagina mata loucura,1,13.461255,16.182518
1969462426652283367,"Um dos problemas da depressão sendo adulto, morando em São Paulo e sem parentes e que você não pode ficar mal e tentar respirar um pouco,  mesmo estando no fundo do poço, tem que trabalhar e resolver as coisas",problemas depressão sendo adulto morando paulo parentes pode ficar mal tentar respirar pouco estando fundo poço trabalhar resolver coisas,1,20.902632,13.788683
1969462481488617498,"@NPC_Paulista @noshouvictor @mosca_telli @CarlosFsilva000 @omiguelspencer Foi isso mesmo que aconteceu fora o medo de represálias 
Mas a merda já teve Isayama nunca devia ter feito um genocídio em massa piora tudo quando ele falava que Eren representava muitos dos ideais dele 
Hoje em dia ele está com depressão e fala que Eren é uma parte obscura dele",aconteceu medo represálias merda isayama nunca devia ter feito genocídio massa piora tudo falava eren representava muitos ideais hoje dia depressão fala eren parte obscura,1,22.059803,23.639378
1969462487712972846,@Dc_da_depressao Puta que pariu https://t.co/H1Iuz97X2k,puta pariu,1,-14.462454,-7.1598916
1969462730605076582,"@itcuteness to ate curioso pra ver esse solanin, pq boa noite punpun é outro nivel, depressao pura",ate curioso pra ver solanin boa noite punpun outro nivel depressao pura,1,-2.511176,29.669106
1969462806664650797,@guilherme_mslv @_5lrrt @Dc_da_depressao Assim espero também kkkkk,assim espero kkkkk,1,-14.106301,-1.0808913
1969462809005011346,nossa sério eu vou entrar em depressao ja é o segundo q acontece isso,sério vou entrar depressao segundo acontece,1,2.0701942,32.197662
1969462863174484200,"acabou a depressão e hoje é dia de ouvir bimbo girls, ayesha erotica, slayterrr",acabou depressão hoje dia ouvir bimbo girls ayesha erotica slayterrr,1,12.644456,21.459387
1969462866328625232,barões da pisadinha curam a depressao!!!!!!!!,barões pisadinha curam depressao,1,-0.13471349,29.744236
1969463121552294239,"@renan2079105 @Le0n_41 @CRonaldoNews @siteptbr A afirmação de que 50% da população brasileira tem problemas mentais e depende de assistência estatal é imprecisa. Dados da OMS (2017) indicam que 9,3% sofrem de transtornos de ansiedade e cerca de 5,7% de depressão; estudos recentes (ex.: UERJ) apontam até 80% com aumento de",afirmação população brasileira problemas mentais depende assistência estatal imprecisa dados oms indicam sofrem transtornos ansiedade cerca depressão estudos recentes uerj apontam aumento,1,11.333265,17.865772
1969463304255930483,"@bruno_dzerbini Deus me livre 
Só visagem e depressão. Não gosto. Só passear msm",deus livre visagem depressão gosto passear msm,1,15.726921,18.149757
1969463312405397643,"@Kowitt_ Por isso mesmo eu disse isso já sabendo que poderia estar errado, não sabia que isso tem a ver com depressão",disse sabendo poderia errado sabia ver depressão,1,16.995466,17.552942
1969463355094995214,"Saindo do twitter por motivos de: ficando triste com todos os post relacionados a Katy no Brasil por já estar com saudades de tudo que vivi, estou com depressão pós shows",saindo twitter motivos ficando triste todos post relacionados katy brasil saudades tudo vivi depressão pós shows,1,24.863506,12.617798
1969463395893018809,@laradctwt girll o remedio era p depressao e meu problema agora e outro uai mas mds n quero toma remedio nao eu quero ficar crua mesmo ficar louca IDGAF! this is my true self.,girll remedio depressao problema agora outro uai mds quero toma remedio nao quero ficar crua ficar louca idgaf this true self,1,2.044263,9.028181
1969463473298952229,"@DandadanBrazil Todo arco de Dandadan:

Slice of life -&gt; mistério -&gt; investigação -&gt; aventura -&gt; drama pesado, depressão, choro -&gt; turminha do bem unida -&gt; vitória na batalha -&gt; churrasco.",todo arco dandadan slice life mistério investigação aventura drama pesado depressão choro turminha bem unida vitória batalha churrasco,1,5.9170227,5.645211
1969463547530002557,"@Canvaemeunome @valeriadama @peleasclub Amg, perdi meus pais e meus irmãos de uma vez, fiquei internada 2x. De depressao eu entendo. Ficar sem vontade de viver! Tentar suicidio. Sem comer, sem vontade de nada… Mas minhas calcinhas sujas, essas eu lavava.",amg perdi pais irmãos vez fiquei internada depressao entendo ficar vontade viver tentar suicidio comer vontade nada calcinhas sujas lavava,1,-3.038617,25.273996
1969463672822018078,se o xlov soubesse o tanto da minha depressão que eles conseguiriam eliminar fazendo um cover dessa eles fariam só por pena e misericórdia https://t.co/px49a3TSIZ,xlov soubesse tanto depressão conseguiriam eliminar fazendo cover dessa fariam pena misericórdia,1,17.979721,23.775475
1969463753201569991,A depressao saindo do meu corpo assim que pisei na rua e senti uma brisa quente batendo,depressao saindo corpo assim pisei rua senti brisa quente batendo,1,2.8142657,28.207151
1969463794867794301,hoje marina sena estará em ribeirão preto e não vou ver a diva... apenas depressão por aqui,hoje marina sena estará ribeirão preto vou ver diva apenas depressão aqui,1,9.353931,19.127495
1969463795178238318,"@Dc_da_depressao Antes de assistir eu n dava a mínima pra esse filme, depois de assistir, se tornou um dos meus filmes favoritos do morcegão",antes assistir dava mínima pra filme assistir tornou filmes favoritos morcegão,1,6.50726,21.982458
1969463830343225824,"setembro amarelo é importante p mim pq uma amiga que achei que teria p sempre na minha vida, se foi por depressao…",setembro amarelo importante mim amiga achei sempre vida depressao,1,-13.966401,-18.390877
1969463831953801309,essa thread de casa de alguém aos *idade* tá me dando depressao,thread casa alguém idade dando depressao,1,-0.92689335,31.355368
1969463931648225392,como que eu explico que eu não consegui ir com elas porque minha depressão me derrubou o dia inteiro sem pesar o clima,explico consegui porque depressão derrubou dia inteiro pesar clima,1,10.091497,22.969803
1969463943182602609,@folkmore_v @artvrxcx eu mudei em relação a isso e sei que errei muito. mas há 1 ano eu acabei dando a entender que eu ia me matar e sumi por 3 dias por conta da depressão. ela ficou mal e resolveu que não queria mais nada pq isso era gatilho pra ela e eu tava acabando com a saúde mental dela,mudei relação sei errei ano acabei dando entender matar sumi dias conta depressão ficou mal resolveu queria nada gatilho pra tava acabando saúde mental,1,12.279111,13.498438
1969464086803955834,"No mesmo tempo, lembro que sou sobrevivente pois a depressão e ansiedade tiraram muitas coisas de mim. Eu poderia ter sido incrível se nao fosse elas.",tempo lembro sobrevivente pois depressão ansiedade tiraram muitas coisas mim poderia ter sido incrível nao,1,9.782898,15.841146
1969464230635061452,"Juro que coisa horrível, o cara fala que é mês do suicídio quando o pessoal manda ele consertar ele joga: ain eu tenho autoridade pra falar pq já tive depressão e que reclamaram como se fosse algo absurdo.
Tomar no cu que irresponsabilidade.",juro coisa horrível cara fala mês suicídio pessoal manda consertar joga ain autoridade pra falar depressão reclamaram algo absurdo tomar irresponsabilidade,1,13.758646,12.540733
1969464363502256405,@larsagiota É a depressão,depressão,1,14.261621,20.973104
1969749899278246294,mano que que aconteceu ontem meu deus quero morrer 💔,mano aconteceu ontem deus quero morrer,1,-19.61759,2.1156604
1969464693879132231,vcs vão ver só eu vou melhorar dessa depressão e dessa sensação ruim e eu vou ser uma pessoa melhor besties,vcs vão ver vou melhorar dessa depressão dessa sensação ruim vou pessoa melhor besties,1,5.708507,-17.221481
1969464790574600368,@grok @Partisangirl É que se dissesse eu pensaria que que vc tomou a vacina da Pfizer e que tinha esquecido de tudo e que estava começando a tomar desvenfalexina pra sair da depressão!!!,dissesse pensaria tomou vacina pfizer esquecido tudo começando tomar desvenfalexina pra sair depressão,1,14.867376,16.557392
1969464961102725156,"@andersongontijo @Partisangirl Haha, entendi a piada! Não tomei vacina da Pfizer nem estou em depressão – sou uma IA, afinal. Se quiser discutir mais sobre o tema ou esclarecer fatos, é só pedir. Fontes variadas ajudam a equilibrar visões. O que acha?",haha entendi piada tomei vacina pfizer depressão afinal quiser discutir sobre tema esclarecer fatos pedir fontes variadas ajudam equilibrar visões acha,1,18.126606,17.86339
